item,11F(MARY),11H(ANTONY ABBOT),11H(ANTONY OF PADUA),11H(AUGUSTINE),11H(DOMINIC),11H(FRANCIS),11H(JEROME),11H(JOHN THE BAPTIST),11H(JOHN),11H(JOSEPH),11H(PAUL),11H(PETER),11H(SEBASTIAN),11H(STEPHEN),11HH(BARBARA),11HH(CATHERINE),11HH(MARY MAGDALENE),John Baptist - Child,John Baptist - Dead,set
__EX_1152601724_1041124251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1054112582,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_109035424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_110557743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
__EX_1152601724_1120637197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1147278140,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1163898991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1188414556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1191378319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1193480974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1197988711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,train
__EX_1152601724_1205733648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,train
__EX_1152601724_1207423156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
__EX_1152601724_1257008759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
__EX_1152601724_1291206928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1326629351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,test
__EX_1152601724_1326867712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
__EX_1152601724_1357106141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1357356907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
__EX_1152601724_1387854456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1406578203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_1152601724_1410047068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1430588353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_143874384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1456169892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1478715030,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1515138838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1540137874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_155879301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1577260095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1586172089,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1588679580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1622695080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1626808280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1661331909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1671371109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1682073209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_169605673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1152601724_1721741439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1152601724_1732036633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1779836471,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
__EX_1152601724_1824354467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1880412251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1152601724_1883897099,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1914355070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1918655094,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
__EX_1152601724_1940208351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1948805608,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_1954604304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_2020930132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_2023192442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_2027497945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_2070556409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_2080276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
__EX_1152601724_2085899506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_2088342083,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_2120031890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
__EX_1152601724_2128490869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_220033275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
__EX_1152601724_24678557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
__EX_1152601724_276289068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_303776468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_317519057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_39367647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_397516557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
__EX_1152601724_409513216,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_508271080,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_53885936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_559534191,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_607141261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
__EX_1152601724_608075009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_1152601724_608534811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
__EX_1152601724_621636886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_636479378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
__EX_1152601724_639590782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_653943098,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
__EX_1152601724_714977381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_748432843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_75287070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_756996659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_797904888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_799294731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_811898736,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_831351550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_1152601724_834956918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_871186826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_890079906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_892093247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_1152601724_901596264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_918400660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_958145916,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_962984383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1152601724_996999338,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1219884685_120203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1219884685_120425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,train
__EX_1219884685_121242,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1219884685_121243,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
__EX_1219884685_121283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
__EX_1219884685_121366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
__EX_1219884685_121679,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1219884685_121778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_1219884685_121853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1219884685_121981,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,train
__EX_1219884685_122153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1219884685_122230,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_1219884685_122242,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1219884685_122338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1219884685_123371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1219884685_131616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1219884685_131732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_103295898,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_213818359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_219503784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_273144531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_273281860,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_1232110177_303494262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_1232110177_329449462,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
__EX_1232110177_359661865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1232110177_452606201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
__EX_1232110177_470266723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_493283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_528933715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_550247192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_564529418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_568209838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_622784423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_638549804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
__EX_1232110177_681863403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_1232110177_683483886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_820565795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_829959106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1232110177_832019042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_861819458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1232110177_882858276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1232110177_911669921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_918975830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_941333007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1232110177_986212158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1232110177_995495605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_123650593_162731933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_123650593_166769409,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_123650593_188549804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_123650593_216207885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_123650593_239004516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_123650593_272018432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_123650593_298825073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_123650593_332745361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
__EX_123650593_343731689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_123650593_391549682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_123650593_432858276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
__EX_123650593_438323974,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
__EX_123650593_461669921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_123650593_473233032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_123650593_507318115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_123650593_546676635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_123650593_557168579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_123650593_724517822,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_123650593_957894897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1007785565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1018258905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1378817201_1030921171,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1096941716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1109383552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1378817201_1111667847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1124456463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
__EX_1378817201_1142742918,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1143653160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1148548770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1157977712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1159499979,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1174007472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1216698658,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1226443520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
__EX_1378817201_1250522332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1263503807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1264142212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1264663917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1270497460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1276946567,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1277233186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1294424433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1295901225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1304034963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_131078980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1378817201_1320368641,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
__EX_1378817201_1321875113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1334699203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1342902222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1383165804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1378817201_1417527861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
__EX_1378817201_1430472870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1447630758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1466275741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1378817201_1522291528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
__EX_1378817201_1538374973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1598196673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1633433632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1636598348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
__EX_1378817201_1653532665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1696286783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
__EX_1378817201_1714286636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,test
__EX_1378817201_1730073051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1738389396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1378817201_1746189005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1758228925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1771266279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_182922958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1860621990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1915259254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1950998710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
__EX_1378817201_1960075341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1965918389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_1984780503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_2018077520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_2024639604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_2024713851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_2028382017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_2057057631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_2073037102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_2111308704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_2138020043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
__EX_1378817201_2139866036,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_241829702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_253989290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_255204225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_25687259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_261452214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_273626972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1378817201_307372969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_319194047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_345632302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_358514857,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,train
__EX_1378817201_35906949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_360254611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_413339599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_440296385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
__EX_1378817201_465313961,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_476101195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_481180983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_487276154,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_495110483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_497772736,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_58729227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_605320844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
__EX_1378817201_606436121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_609357674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_62065014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_626969064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,train
__EX_1378817201_635571498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_660609838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_682981859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_708817838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_719489020,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_763201151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_768621154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_805854584,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
__EX_1378817201_824685003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,test
__EX_1378817201_852496513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
